res_grp_cd,res_grp_nm,res_cd,res_nm,item_cd,item_nm,yymmdd,time_index_type,prod_qty
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108126,자일리톨 W 24g,2022-05-02,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108126,자일리톨 W 24g,2022-05-03,D,90.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108126,자일리톨 W 24g,2022-05-03,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108873,아라비카커피 26g,2022-05-02,D,170.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108873,아라비카커피 26g,2022-05-02,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108874,쥬시후레쉬 26g,2022-05-02,D,594.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108874,쥬시후레쉬 26g,2022-05-02,N,836.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108874,쥬시후레쉬 26g,2022-05-03,D,260.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108874,쥬시후레쉬 26g,2022-05-03,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108875,스피아민트 26g,2022-05-02,D,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108875,스피아민트 26g,2022-05-02,N,520.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108877,이브로즈 26g,2022-05-03,D,500.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5108877,이브로즈 26g,2022-05-03,N,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124160,후라보노 오리지날 (9매) 26g,2022-05-02,D,0.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124160,후라보노 오리지날 (9매) 26g,2022-05-02,N,2514.0
1108,영껌9매,10008899,영등포_껌_판껌^BOX SET-UP 규격변경 개조,5124160,후라보노 오리지날 (9매) 26g,2022-05-03,D,616.0
